Symbol,Bid,Ask,Last,Volume,Date,Time
EUR=,1.1164,1.1167,1.1164,8791.0,2016-08-02,1:29:1:0
EUR=,1.1165,1.1166,1.1165,8792.0,2016-08-02,1:29:1:0
EUR=,1.1163,1.1167,1.1163,8793.0,2016-08-02,1:29:3:0
EUR=,1.1165,1.1166,1.1165,8794.0,2016-08-02,1:29:3:0
EUR=,1.1163,1.1167,1.1163,8795.0,2016-08-02,1:29:3:0
EUR=,1.1163,1.1167,1.1163,8796.0,2016-08-02,1:29:5:0
EUR=,1.1163,1.1167,1.1163,8797.0,2016-08-02,1:29:5:0
EUR=,1.1165,1.1167,1.1165,8798.0,2016-08-02,1:29:6:0
EUR=,1.1163,1.1166,1.1163,8799.0,2016-08-02,1:29:9:0
EUR=,1.1165,1.1166,1.1165,8800.0,2016-08-02,1:29:9:0
EUR=,1.1165,1.1166,1.1165,8801.0,2016-08-02,1:29:12:0
EUR=,1.1164,1.1168,1.1164,8802.0,2016-08-02,1:29:19:0
EUR=,1.1163,1.1165,1.1163,8803.0,2016-08-02,1:29:19:0
EUR=,1.1163,1.1165,1.1163,8804.0,2016-08-02,1:29:20:0
EUR=,1.1164,1.1168,1.1164,8805.0,2016-08-02,1:29:20:0
EUR=,1.1164,1.1168,1.1164,8806.0,2016-08-02,1:29:21:0
EUR=,1.1164,1.1168,1.1164,8807.0,2016-08-02,1:29:21:0
EUR=,1.1164,1.1168,1.1164,8808.0,2016-08-02,1:29:23:0
EUR=,1.1165,1.1168,1.1165,8809.0,2016-08-02,1:29:24:0
EUR=,1.1163,1.1167,1.1163,8810.0,2016-08-02,1:29:25:0
EUR=,1.1163,1.1167,1.1163,8811.0,2016-08-02,1:29:26:0
EUR=,1.1163,1.1167,1.1163,8812.0,2016-08-02,1:29:26:0
EUR=,1.1163,1.1167,1.1163,8813.0,2016-08-02,1:29:26:0
EUR=,1.1164,1.1167,1.1164,8814.0,2016-08-02,1:29:30:0
EUR=,1.1164,1.1167,1.1164,8815.0,2016-08-02,1:29:33:0
EUR=,1.1163,1.1167,1.1163,8816.0,2016-08-02,1:29:35:0
EUR=,1.1164,1.1167,1.1164,8817.0,2016-08-02,1:29:36:0
EUR=,1.1162,1.1166,1.1162,8818.0,2016-08-02,1:29:37:0
EUR=,1.1162,1.1166,1.1162,8819.0,2016-08-02,1:29:40:0
EUR=,1.1163,1.1167,1.1163,8820.0,2016-08-02,1:29:53:0
EUR=,1.1163,1.1167,1.1163,8821.0,2016-08-02,1:29:55:0
EUR=,1.1165,1.1166,1.1165,8822.0,2016-08-02,1:30:1:0
EUR=,1.1163,1.1167,1.1163,8823.0,2016-08-02,1:30:2:0
EUR=,1.1163,1.1167,1.1163,8824.0,2016-08-02,1:30:3:0
EUR=,1.1163,1.1167,1.1163,8825.0,2016-08-02,1:30:4:0
EUR=,1.1163,1.1167,1.1163,8826.0,2016-08-02,1:30:4:0
EUR=,1.1163,1.1167,1.1163,8827.0,2016-08-02,1:30:7:0
EUR=,1.1162,1.1166,1.1162,8828.0,2016-08-02,1:30:8:0
EUR=,1.1162,1.1166,1.1162,8829.0,2016-08-02,1:30:9:0
EUR=,1.1162,1.1166,1.1162,8830.0,2016-08-02,1:30:9:0
EUR=,1.1162,1.1166,1.1162,8831.0,2016-08-02,1:30:9:0
EUR=,1.1162,1.1166,1.1162,8832.0,2016-08-02,1:30:10:0
EUR=,1.1162,1.1166,1.1162,8833.0,2016-08-02,1:30:11:0
EUR=,1.1163,1.1166,1.1163,8834.0,2016-08-02,1:30:12:0
EUR=,1.1162,1.1166,1.1162,8835.0,2016-08-02,1:30:13:0
EUR=,1.1162,1.1166,1.1162,8836.0,2016-08-02,1:30:13:0
EUR=,1.1162,1.1166,1.1162,8837.0,2016-08-02,1:30:13:0
EUR=,1.1162,1.1166,1.1162,8838.0,2016-08-02,1:30:14:0
EUR=,1.1162,1.1166,1.1162,8839.0,2016-08-02,1:30:15:0
EUR=,1.1162,1.1166,1.1162,8840.0,2016-08-02,1:30:16:0
EUR=,1.1162,1.1166,1.1162,8841.0,2016-08-02,1:30:17:0
EUR=,1.1165,1.1166,1.1165,8842.0,2016-08-02,1:30:18:0
EUR=,1.1163,1.1166,1.1163,8843.0,2016-08-02,1:30:18:0
EUR=,1.1162,1.1166,1.1162,8844.0,2016-08-02,1:30:18:0
EUR=,1.1162,1.1166,1.1162,8845.0,2016-08-02,1:30:21:0
EUR=,1.1162,1.1166,1.1162,8846.0,2016-08-02,1:30:22:0
EUR=,1.1162,1.1166,1.1162,8847.0,2016-08-02,1:30:23:0
EUR=,1.1162,1.1166,1.1162,8848.0,2016-08-02,1:30:23:0
EUR=,1.1162,1.1166,1.1162,8849.0,2016-08-02,1:30:24:0
EUR=,1.1162,1.1166,1.1162,8850.0,2016-08-02,1:30:26:0
EUR=,1.1162,1.1166,1.1162,8851.0,2016-08-02,1:30:26:0
EUR=,1.1162,1.1166,1.1162,8852.0,2016-08-02,1:30:28:0
EUR=,1.1162,1.1166,1.1162,8853.0,2016-08-02,1:30:29:0
EUR=,1.1163,1.1166,1.1163,8854.0,2016-08-02,1:30:30:0
EUR=,1.1162,1.1166,1.1162,8855.0,2016-08-02,1:30:30:0
EUR=,1.1162,1.1166,1.1162,8856.0,2016-08-02,1:30:32:0
EUR=,1.1163,1.1167,1.1163,8857.0,2016-08-02,1:30:32:0
EUR=,1.1163,1.1167,1.1163,8858.0,2016-08-02,1:30:37:0
EUR=,1.1163,1.1167,1.1163,8859.0,2016-08-02,1:30:39:0
EUR=,1.1163,1.1167,1.1163,8860.0,2016-08-02,1:30:39:0
EUR=,1.1162,1.1166,1.1162,8861.0,2016-08-02,1:30:40:0
EUR=,1.1162,1.1166,1.1162,8862.0,2016-08-02,1:30:45:0
EUR=,1.1163,1.1167,1.1163,8863.0,2016-08-02,1:30:55:0
EUR=,1.1163,1.1167,1.1163,8864.0,2016-08-02,1:30:56:0
EUR=,1.1163,1.1167,1.1163,8865.0,2016-08-02,1:30:56:0
EUR=,1.1163,1.1167,1.1163,8866.0,2016-08-02,1:30:58:0
EUR=,1.1163,1.1167,1.1163,8867.0,2016-08-02,1:31:0:0
EUR=,1.1163,1.1167,1.1163,8868.0,2016-08-02,1:31:0:0
EUR=,1.1163,1.1167,1.1163,8869.0,2016-08-02,1:31:1:0
EUR=,1.1164,1.1165,1.1164,8870.0,2016-08-02,1:31:1:0
EUR=,1.1164,1.1167,1.1164,8871.0,2016-08-02,1:31:2:0
EUR=,1.1163,1.1167,1.1163,8872.0,2016-08-02,1:31:3:0
EUR=,1.1162,1.1166,1.1162,8873.0,2016-08-02,1:31:3:0
EUR=,1.1162,1.1166,1.1162,8874.0,2016-08-02,1:31:5:0
EUR=,1.1163,1.1167,1.1163,8875.0,2016-08-02,1:31:7:0
EUR=,1.1163,1.1167,1.1163,8876.0,2016-08-02,1:31:9:0
EUR=,1.1163,1.1166,1.1163,8877.0,2016-08-02,1:31:13:0
EUR=,1.1163,1.1167,1.1163,8878.0,2016-08-02,1:31:14:0
