RIC,Trade Date,Open Price,High Price,Low Price,Universal Close Price,Volume
EUR=,2016-05-23,1.1215,1.1243,1.1184,1.1216,
EUR=,2016-05-20,1.1202,1.1237,1.1192,1.1222,
EUR=,2016-05-19,1.1215,1.1229,1.1178,1.1202,
EUR=,2016-05-18,1.1311,1.1325,1.121,1.1215,
EUR=,2016-05-17,1.1318,1.1347,1.13,1.1311,
EUR=,2016-05-16,1.1307,1.1342,1.1299,1.1316,
EUR=,2016-05-13,1.1375,1.138,1.1281,1.1305,
EUR=,2016-05-12,1.1424,1.1432,1.1366,1.1375,
EUR=,2016-05-11,1.1371,1.1446,1.1366,1.1425,
EUR=,2016-05-10,1.1381,1.1409,1.1357,1.1368,
EUR=,2016-05-09,1.1399,1.142,1.1373,1.1381,
EUR=,2016-05-06,1.1405,1.1476,1.1384,1.1402,
EUR=,2016-05-05,1.1485,1.1495,1.1384,1.1404,
EUR=,2016-05-04,1.1494,1.1528,1.1465,1.1485,
EUR=,2016-05-03,1.1531,1.1614,1.1493,1.1495,
EUR=,2016-05-02,1.1444,1.1536,1.1443,1.1529,
EUR=,2016-04-29,1.1352,1.1459,1.1333,1.1454,
EUR=,2016-04-28,1.1318,1.1368,1.1294,1.1351,
EUR=,2016-04-27,1.1295,1.1361,1.1271,1.1319,
EUR=,2016-04-26,1.1264,1.1338,1.1254,1.1298,
EUR=,2016-04-25,1.1228,1.1277,1.1213,1.1263,
EUR=,2016-04-22,1.1287,1.1308,1.1216,1.123,
EUR=,2016-04-21,1.1295,1.1394,1.127,1.1286,
EUR=,2016-04-20,1.1354,1.1386,1.1286,1.1295,
EUR=,2016-04-19,1.1312,1.1385,1.13,1.1356,
EUR=,2016-04-18,1.1295,1.1332,1.1272,1.1312,
EUR=,2016-04-15,1.1268,1.1317,1.1243,1.128,
EUR=,2016-04-14,1.1272,1.1294,1.1232,1.1266,
EUR=,2016-04-13,1.1383,1.1391,1.1264,1.1272,
EUR=,2016-04-12,1.1406,1.1464,1.1345,1.1384,
EUR=,2016-04-11,1.1405,1.1446,1.1371,1.1406,
EUR=,2016-04-08,1.1376,1.1419,1.1347,1.1399,
EUR=,2016-04-07,1.1396,1.1453,1.1335,1.1375,
EUR=,2016-04-06,1.1382,1.1432,1.1325,1.1397,
EUR=,2016-04-05,1.1387,1.1404,1.1334,1.1382,
EUR=,2016-04-04,1.1391,1.1412,1.1355,1.139,
EUR=,2016-04-01,1.1378,1.1437,1.1332,1.1386,
EUR=,2016-03-31,1.1336,1.1411,1.1307,1.1378,
EUR=,2016-03-30,1.1288,1.1364,1.1279,1.1336,
EUR=,2016-03-29,1.1196,1.1303,1.1166,1.1289,
EUR=,2016-03-28,1.1161,1.1218,1.1151,1.1193,
EUR=,2016-03-25,1.1173,1.1186,1.115,1.1163,
EUR=,2016-03-24,1.1178,1.1187,1.1142,1.1173,
EUR=,2016-03-23,1.1217,1.1223,1.1157,1.1183,
EUR=,2016-03-22,1.1242,1.126,1.1187,1.1214,
EUR=,2016-03-21,1.1268,1.1284,1.1233,1.1239,
EUR=,2016-03-18,1.1316,1.1336,1.1254,1.1267,
EUR=,2016-03-17,1.1222,1.1342,1.1203,1.1317,
EUR=,2016-03-16,1.1107,1.1242,1.1055,1.1222,
EUR=,2016-03-15,1.1099,1.1124,1.107,1.1108,
EUR=,2016-03-14,1.1149,1.1175,1.1074,1.1104,
EUR=,2016-03-11,1.1174,1.1209,1.1078,1.115,
EUR=,2016-03-10,1.0997,1.1217,1.082,1.1176,
EUR=,2016-03-09,1.101,1.1035,1.0944,1.0997,
EUR=,2016-03-08,1.1012,1.1057,1.099,1.1009,
EUR=,2016-03-07,1.1006,1.1025,1.0938,1.1012,
EUR=,2016-03-04,1.0955,1.1042,1.09,1.1001,
EUR=,2016-03-03,1.0865,1.0972,1.0851,1.0955,
EUR=,2016-03-02,1.0866,1.0879,1.0823,1.0866,
EUR=,2016-03-01,1.087,1.0893,1.0832,1.0864,
EUR=,2016-02-29,1.093,1.0962,1.0856,1.0871,
EUR=,2016-02-26,1.1017,1.1068,1.091,1.0931,
EUR=,2016-02-25,1.1011,1.1049,1.0985,1.1021,
EUR=,2016-02-24,1.1017,1.1045,1.0955,1.1011,
EUR=,2016-02-23,1.1027,1.1051,1.0987,1.1017,
EUR=,2016-02-22,1.1125,1.1134,1.1,1.1026,
EUR=,2016-02-19,1.1105,1.1138,1.1064,1.1132,
EUR=,2016-02-18,1.1126,1.1149,1.1068,1.1103,
EUR=,2016-02-17,1.1142,1.1179,1.1103,1.1127,
EUR=,2016-02-16,1.1152,1.1193,1.112,1.1141,
EUR=,2016-02-15,1.1249,1.1251,1.1125,1.1153,
EUR=,2016-02-12,1.1325,1.1332,1.1212,1.1258,
EUR=,2016-02-11,1.1289,1.1375,1.1271,1.1321,
EUR=,2016-02-10,1.1291,1.131,1.1158,1.1289,
EUR=,2016-02-09,1.1195,1.1337,1.1161,1.1291,
EUR=,2016-02-08,1.1156,1.1215,1.1084,1.1195,
EUR=,2016-02-05,1.1206,1.1243,1.1107,1.1156,
EUR=,2016-02-04,1.1102,1.1238,1.1068,1.1206,
EUR=,2016-02-03,1.0916,1.1145,1.0902,1.1103,
EUR=,2016-02-02,1.0888,1.094,1.0882,1.0916,
EUR=,2016-02-01,1.0831,1.0912,1.0812,1.0886,
EUR=,2016-01-29,1.0936,1.0948,1.0809,1.0834,
EUR=,2016-01-28,1.0889,1.0967,1.0867,1.0937,
EUR=,2016-01-27,1.0869,1.0915,1.0849,1.0891,
EUR=,2016-01-26,1.0847,1.0873,1.0817,1.0869,
EUR=,2016-01-25,1.0797,1.0856,1.0786,1.0847,
EUR=,2016-01-22,1.0871,1.0876,1.0787,1.0794,
EUR=,2016-01-21,1.0891,1.092,1.0777,1.0872,
EUR=,2016-01-20,1.0908,1.0975,1.0875,1.0889,
EUR=,2016-01-19,1.0889,1.0938,1.0858,1.0905,
EUR=,2016-01-18,1.0916,1.0938,1.0867,1.089,
EUR=,2016-01-15,1.0863,1.0984,1.0852,1.0914,
EUR=,2016-01-14,1.0878,1.0944,1.0833,1.0864,
EUR=,2016-01-13,1.0854,1.0887,1.0803,1.0873,
EUR=,2016-01-12,1.0856,1.09,1.0818,1.0854,
EUR=,2016-01-11,1.0922,1.0968,1.0846,1.0859,
EUR=,2016-01-08,1.0931,1.0933,1.0801,1.0929,
EUR=,2016-01-07,1.0778,1.094,1.0769,1.0934,
EUR=,2016-01-06,1.0746,1.0799,1.0718,1.0778,
EUR=,2016-01-05,1.0829,1.0838,1.0709,1.0746,
EUR=,2016-01-04,1.0856,1.0946,1.078,1.0829,
EUR=,2016-01-01,1.086,1.0867,1.0843,1.0858,
EUR=,2015-12-31,1.0932,1.0937,1.085,1.086,
EUR=,2015-12-30,1.0917,1.0944,1.09,1.0929,
EUR=,2015-12-29,1.0967,1.0991,1.0898,1.0917,
EUR=,2015-12-28,1.0962,1.0992,1.0948,1.0965,
EUR=,2015-12-25,1.0969,1.0975,1.0941,1.0973,
EUR=,2015-12-24,1.0909,1.0972,1.0899,1.0969,
EUR=,2015-12-23,1.0954,1.0957,1.0869,1.0909,
EUR=,2015-12-22,1.0913,1.0984,1.0901,1.0954,
EUR=,2015-12-21,1.0861,1.0938,1.0846,1.0912,
EUR=,2015-12-18,1.0825,1.0874,1.0803,1.0865,
EUR=,2015-12-17,1.0914,1.0915,1.0799,1.0825,
EUR=,2015-12-16,1.0931,1.1006,1.0886,1.0911,
EUR=,2015-12-15,1.0991,1.1059,1.0903,1.0927,
EUR=,2015-12-14,1.0983,1.1048,1.0944,1.099,
EUR=,2015-12-11,1.094,1.103,1.0924,1.0987,
EUR=,2015-12-10,1.1026,1.1028,1.0924,1.094,
EUR=,2015-12-09,1.0888,1.1041,1.0877,1.1025,
EUR=,2015-12-08,1.0835,1.0901,1.0827,1.0893,
EUR=,2015-12-07,1.0858,1.0887,1.0794,1.0835,
EUR=,2015-12-04,1.0937,1.0955,1.0834,1.0884,
EUR=,2015-12-03,1.0613,1.098,1.0538,1.0938,
EUR=,2015-12-02,1.0629,1.064,1.0549,1.0611,
EUR=,2015-12-01,1.0566,1.0637,1.0561,1.0631,
EUR=,2015-11-30,1.0589,1.0595,1.0556,1.0563,
EUR=,2015-11-27,1.0607,1.0637,1.0567,1.059,
EUR=,2015-11-26,1.0626,1.0632,1.0598,1.0609,
EUR=,2015-11-25,1.0641,1.0689,1.0565,1.0626,
EUR=,2015-11-24,1.0633,1.0673,1.0619,1.064,
EUR=,2015-11-23,1.0645,1.0656,1.0591,1.0634,
EUR=,2015-11-20,1.0733,1.0742,1.0638,1.0643,
EUR=,2015-11-19,1.0655,1.0762,1.0652,1.0732,
EUR=,2015-11-18,1.0639,1.0692,1.0615,1.0658,
EUR=,2015-11-17,1.0687,1.0693,1.0629,1.0641,
EUR=,2015-11-16,1.0749,1.0778,1.0672,1.0684,
EUR=,2015-11-13,1.0813,1.0816,1.0713,1.0777,
EUR=,2015-11-12,1.0743,1.0828,1.0689,1.0817,
EUR=,2015-11-11,1.0723,1.0773,1.0704,1.0743,
EUR=,2015-11-10,1.0751,1.0763,1.0673,1.0723,
EUR=,2015-11-09,1.0735,1.079,1.0716,1.0749,
EUR=,2015-11-06,1.0883,1.0893,1.0706,1.0738,
EUR=,2015-11-05,1.0863,1.0896,1.0832,1.0881,
EUR=,2015-11-04,1.0962,1.0967,1.0842,1.0862,
EUR=,2015-11-03,1.1013,1.103,1.0935,1.0966,
EUR=,2015-11-02,1.1013,1.1051,1.0999,1.1013,
EUR=,2015-10-30,1.0975,1.1072,1.0964,1.1005,
EUR=,2015-10-29,1.0923,1.0984,1.0903,1.0976,
EUR=,2015-10-28,1.105,1.1095,1.0894,1.092,
EUR=,2015-10-27,1.1055,1.1078,1.1029,1.1048,
EUR=,2015-10-26,1.1007,1.1068,1.0987,1.1056,
EUR=,2015-10-23,1.1107,1.1139,1.0993,1.1014,
EUR=,2015-10-22,1.1338,1.1351,1.1098,1.1106,
EUR=,2015-10-21,1.1344,1.1377,1.1332,1.1336,
EUR=,2015-10-20,1.1324,1.1386,1.1322,1.1344,
EUR=,2015-10-19,1.1349,1.1379,1.1304,1.1324,
EUR=,2015-10-16,1.1382,1.1397,1.1333,1.1346,
EUR=,2015-10-15,1.1473,1.1495,1.1362,1.1382,
EUR=,2015-10-14,1.1378,1.1489,1.1374,1.1473,
EUR=,2015-10-13,1.1355,1.141,1.1343,1.1376,
EUR=,2015-10-12,1.1354,1.1396,1.1351,1.1355,
EUR=,2015-10-09,1.1278,1.1387,1.1265,1.1354,
EUR=,2015-10-08,1.1234,1.1324,1.1231,1.1278,
EUR=,2015-10-07,1.1269,1.1283,1.121,1.1235,
EUR=,2015-10-06,1.1189,1.1279,1.117,1.1268,
EUR=,2015-10-05,1.1219,1.1289,1.117,1.1185,
EUR=,2015-10-02,1.1194,1.1317,1.1149,1.1209,
EUR=,2015-10-01,1.1175,1.1209,1.1133,1.1194,
EUR=,2015-09-30,1.1245,1.1261,1.1156,1.1176,
EUR=,2015-09-29,1.1243,1.1281,1.1192,1.1245,
EUR=,2015-09-28,1.1193,1.1247,1.1146,1.1243,
EUR=,2015-09-25,1.1227,1.123,1.1114,1.1194,
EUR=,2015-09-24,1.1184,1.1295,1.1163,1.1229,
EUR=,2015-09-23,1.1119,1.1213,1.1103,1.1185,
EUR=,2015-09-22,1.1186,1.1207,1.1112,1.1118,
EUR=,2015-09-21,1.1281,1.1329,1.118,1.1186,
EUR=,2015-09-18,1.1435,1.1459,1.1267,1.1305,
EUR=,2015-09-17,1.1289,1.1441,1.1283,1.1435,
EUR=,2015-09-16,1.1266,1.132,1.1212,1.1289,
EUR=,2015-09-15,1.1313,1.1328,1.1257,1.1266,
EUR=,2015-09-14,1.1335,1.1372,1.1282,1.1318,
EUR=,2015-09-11,1.1278,1.1349,1.1253,1.1339,
EUR=,2015-09-10,1.1205,1.1295,1.117,1.1276,
EUR=,2015-09-09,1.1199,1.1216,1.113,1.1204,
EUR=,2015-09-08,1.1169,1.1228,1.1151,1.1199,
EUR=,2015-09-07,1.1157,1.1177,1.112,1.1167,
EUR=,2015-09-04,1.1123,1.118,1.1088,1.1146,
EUR=,2015-09-03,1.1224,1.1243,1.1086,1.1121,
EUR=,2015-09-02,1.1311,1.1319,1.1214,1.1226,
EUR=,2015-09-01,1.1209,1.1331,1.1204,1.1317,
EUR=,2015-08-31,1.1173,1.1261,1.1159,1.1211,
EUR=,2015-08-28,1.1246,1.1309,1.1155,1.1179,
EUR=,2015-08-27,1.1312,1.1364,1.1202,1.1243,
EUR=,2015-08-26,1.1515,1.1561,1.1289,1.1315,
EUR=,2015-08-25,1.1616,1.1622,1.1396,1.1514,
EUR=,2015-08-24,1.1361,1.1711,1.1361,1.1618,
EUR=,2015-08-21,1.1242,1.1391,1.1226,1.1387,
EUR=,2015-08-20,1.1117,1.1245,1.1105,1.1241,
EUR=,2015-08-19,1.102,1.1134,1.1017,1.1117,
EUR=,2015-08-18,1.108,1.1093,1.1015,1.1018,
EUR=,2015-08-17,1.1105,1.1124,1.1057,1.108,
EUR=,2015-08-14,1.1148,1.1188,1.1096,1.1106,
EUR=,2015-08-13,1.1156,1.1188,1.1079,1.1148,
EUR=,2015-08-12,1.1039,1.1212,1.1023,1.1156,
EUR=,2015-08-11,1.1019,1.1088,1.0959,1.104,
EUR=,2015-08-10,1.0966,1.1041,1.0924,1.1016,
EUR=,2015-08-07,1.0927,1.0978,1.0854,1.0965,
EUR=,2015-08-06,1.0907,1.0942,1.0874,1.0923,
EUR=,2015-08-05,1.0881,1.0936,1.0847,1.0904,
EUR=,2015-08-04,1.095,1.0988,1.0876,1.088,
EUR=,2015-08-03,1.0968,1.0995,1.094,1.0949,
EUR=,2015-07-31,1.0933,1.1113,1.092,1.0987,
EUR=,2015-07-30,1.0985,1.099,1.0892,1.0931,
EUR=,2015-07-29,1.1059,1.1084,1.0965,1.0984,
EUR=,2015-07-28,1.1087,1.1099,1.102,1.1058,
EUR=,2015-07-27,1.0971,1.1128,1.0967,1.1091,
EUR=,2015-07-24,1.0981,1.0995,1.0924,1.0982,
EUR=,2015-07-23,1.0927,1.1018,1.092,1.0981,
EUR=,2015-07-22,1.0935,1.0966,1.0869,1.0933,
EUR=,2015-07-21,1.0824,1.0969,1.081,1.0936,
EUR=,2015-07-20,1.0831,1.087,1.0808,1.0825,
EUR=,2015-07-17,1.0873,1.0906,1.0826,1.0828,
EUR=,2015-07-16,1.0946,1.0962,1.0854,1.0874,
EUR=,2015-07-15,1.1009,1.1034,1.0928,1.0947,
EUR=,2015-07-14,1.1001,1.1081,1.0964,1.1009,
EUR=,2015-07-13,1.1105,1.1196,1.0994,1.1002,
EUR=,2015-07-10,1.1035,1.1215,1.1029,1.1162,
EUR=,2015-07-09,1.1075,1.1123,1.0989,1.1036,
EUR=,2015-07-08,1.101,1.1092,1.0972,1.1075,
EUR=,2015-07-07,1.1054,1.1059,1.0915,1.101,
EUR=,2015-07-06,1.09905,1.1095,1.0967,1.1055,
EUR=,2015-07-03,1.1084,1.1117,1.1064,1.1112,
EUR=,2015-07-02,1.1052,1.1122,1.103,1.1083,
EUR=,2015-07-01,1.1138,1.1171,1.1041,1.1052,
EUR=,2015-06-30,1.1234,1.1243,1.1111,1.1135,
EUR=,2015-06-29,1.103,1.1278,1.0953,1.1235,
EUR=,2015-06-26,1.1205,1.1219,1.1129,1.1164,
EUR=,2015-06-25,1.1203,1.1227,1.1152,1.1204,
EUR=,2015-06-24,1.1169,1.1235,1.1154,1.1205,
EUR=,2015-06-23,1.134,1.1347,1.1134,1.1169,
EUR=,2015-06-22,1.1362,1.141,1.1311,1.134,
EUR=,2015-06-19,1.1359,1.1392,1.1291,1.1352,
EUR=,2015-06-18,1.1335,1.1436,1.1329,1.1358,
EUR=,2015-06-17,1.1247,1.1358,1.1211,1.1335,
EUR=,2015-06-16,1.1281,1.1329,1.1204,1.1246,
EUR=,2015-06-15,1.1225,1.1294,1.1188,1.1283,
EUR=,2015-06-12,1.1256,1.1296,1.115,1.1268,
EUR=,2015-06-11,1.1324,1.1331,1.1182,1.1257,
EUR=,2015-06-10,1.1283,1.1384,1.1259,1.1324,
EUR=,2015-06-09,1.1291,1.1345,1.1213,1.1283,
EUR=,2015-06-08,1.1112,1.1306,1.108,1.1291,
EUR=,2015-06-05,1.1237,1.1279,1.1048,1.1111,
EUR=,2015-06-04,1.1274,1.1379,1.1225,1.1237,
EUR=,2015-06-03,1.1151,1.1284,1.1078,1.1274,
EUR=,2015-06-02,1.0925,1.1191,1.0913,1.1152,
EUR=,2015-06-01,1.0986,1.0988,1.0886,1.0925,
EUR=,2015-05-29,1.0947,1.1005,1.0925,1.0987,
EUR=,2015-05-28,1.0903,1.0958,1.0867,1.0946,
EUR=,2015-05-27,1.0871,1.0929,1.0818,1.0903,
EUR=,2015-05-26,1.0977,1.0984,1.0862,1.0873,
EUR=,2015-05-25,1.1003,1.1009,1.0958,1.0975,
EUR=,2015-05-22,1.1112,1.1208,1.1001,1.1015,
EUR=,2015-05-21,1.1092,1.1181,1.1079,1.1112,
EUR=,2015-05-20,1.1148,1.1154,1.1061,1.1091,
EUR=,2015-05-19,1.1314,1.1326,1.1117,1.1147,
EUR=,2015-05-18,1.144,1.1449,1.1297,1.1314,
EUR=,2015-05-15,1.1408,1.1466,1.1323,1.1451,
EUR=,2015-05-14,1.1357,1.1445,1.1339,1.1408,
EUR=,2015-05-13,1.1212,1.1382,1.1201,1.1355,
EUR=,2015-05-12,1.1154,1.1277,1.1133,1.1213,
EUR=,2015-05-11,1.1196,1.1206,1.113,1.1154,
EUR=,2015-05-08,1.1265,1.1288,1.1177,1.1203,
EUR=,2015-05-07,1.1346,1.1391,1.1236,1.1265,
EUR=,2015-05-06,1.1184,1.137,1.1174,1.1351,
EUR=,2015-05-05,1.1145,1.1221,1.1065,1.1184,
EUR=,2015-05-04,1.12,1.1224,1.1121,1.1144,
EUR=,2015-05-01,1.1221,1.1289,1.1174,1.12,
EUR=,2015-04-30,1.1128,1.1266,1.107,1.1222,
EUR=,2015-04-29,1.098,1.1187,1.0958,1.1129,
EUR=,2015-04-28,1.0892,1.099,1.0858,1.098,
EUR=,2015-04-27,1.087,1.0925,1.0818,1.0886,
EUR=,2015-04-24,1.0823,1.0899,1.0783,1.0872,
EUR=,2015-04-23,1.0724,1.0845,1.0665,1.0824,
EUR=,2015-04-22,1.0735,1.08,1.0707,1.0725,
EUR=,2015-04-21,1.0737,1.0781,1.0658,1.0733,
EUR=,2015-04-20,1.082,1.0824,1.0711,1.0736,
EUR=,2015-04-17,1.076,1.0848,1.0735,1.0805,
EUR=,2015-04-16,1.0683,1.0817,1.0623,1.076,
EUR=,2015-04-15,1.0653,1.07,1.057,1.0684,
EUR=,2015-04-14,1.0565,1.0707,1.0529,1.0652,
EUR=,2015-04-13,1.06,1.0618,1.0519,1.0566,
EUR=,2015-04-10,1.0658,1.0683,1.0567,1.0602,
EUR=,2015-04-09,1.078,1.0787,1.0636,1.0658,
EUR=,2015-04-08,1.0814,1.0887,1.0763,1.0779,
EUR=,2015-04-07,1.0919,1.0954,1.0802,1.0813,
EUR=,2015-04-06,1.0988,1.1035,1.0909,1.0921,
EUR=,2015-04-03,1.0881,1.1026,1.0862,1.0976,
EUR=,2015-04-02,1.0762,1.0903,1.0749,1.0881,
EUR=,2015-04-01,1.0733,1.0799,1.0717,1.0762,
EUR=,2015-03-31,1.0832,1.0845,1.0712,1.073,
EUR=,2015-03-30,1.0887,1.0895,1.0809,1.0832,
EUR=,2015-03-27,1.0884,1.0948,1.08,1.0887,
EUR=,2015-03-26,1.0968,1.1051,1.0855,1.0883,
EUR=,2015-03-25,1.0923,1.1014,1.0899,1.0969,
EUR=,2015-03-24,1.0945,1.1029,1.0889,1.0924,
EUR=,2015-03-23,1.0836,1.0971,1.0766,1.0945,
EUR=,2015-03-20,1.0659,1.0881,1.0648,1.082,
EUR=,2015-03-19,1.0865,1.0914,1.0612,1.0659,
EUR=,2015-03-18,1.0596,1.1031,1.0579,1.0865,
EUR=,2015-03-17,1.0566,1.065,1.055,1.0597,
EUR=,2015-03-16,1.0492,1.0619,1.0456,1.0566,
EUR=,2015-03-13,1.0635,1.0637,1.046,1.0493,
EUR=,2015-03-12,1.0546,1.0683,1.0494,1.0635,
EUR=,2015-03-11,1.0697,1.0716,1.0509,1.0545,
EUR=,2015-03-10,1.085,1.0855,1.0691,1.0697,
EUR=,2015-03-09,1.083,1.0906,1.0821,1.085,
EUR=,2015-03-06,1.1031,1.1033,1.084,1.0843,
EUR=,2015-03-05,1.1077,1.1113,1.0986,1.1028,
EUR=,2015-03-04,1.1176,1.1185,1.106,1.1077,
EUR=,2015-03-03,1.1181,1.1217,1.1153,1.1174,
EUR=,2015-03-02,1.1186,1.124,1.1158,1.1183,
EUR=,2015-02-27,1.1197,1.1245,1.1175,1.1193,
EUR=,2015-02-26,1.1359,1.1379,1.1182,1.1196,
EUR=,2015-02-25,1.1339,1.1388,1.1334,1.1361,
EUR=,2015-02-24,1.1334,1.1358,1.1287,1.1339,
EUR=,2015-02-23,1.1382,1.1412,1.1294,1.133,
EUR=,2015-02-20,1.1367,1.1428,1.1278,1.1378,
EUR=,2015-02-19,1.1396,1.145,1.1354,1.1366,
EUR=,2015-02-18,1.141,1.1415,1.1332,1.1395,
EUR=,2015-02-17,1.1352,1.1448,1.132,1.141,
EUR=,2015-02-16,1.1384,1.1429,1.1317,1.1352,
EUR=,2015-02-13,1.1401,1.1441,1.1378,1.1383,
EUR=,2015-02-12,1.1333,1.1422,1.1301,1.1402,
EUR=,2015-02-11,1.1319,1.1347,1.1278,1.1331,
EUR=,2015-02-10,1.1325,1.1345,1.1272,1.1319,
EUR=,2015-02-09,1.1314,1.1358,1.1269,1.1323,
EUR=,2015-02-06,1.1475,1.1486,1.131,1.1313,
EUR=,2015-02-05,1.1343,1.1498,1.1302,1.1475,
EUR=,2015-02-04,1.148,1.1484,1.1315,1.1344,
EUR=,2015-02-03,1.1341,1.1532,1.1311,1.1479,
EUR=,2015-02-02,1.1282,1.1362,1.1278,1.134,
EUR=,2015-01-30,1.1319,1.1363,1.1277,1.1286,
EUR=,2015-01-29,1.1286,1.1368,1.126,1.1319,
EUR=,2015-01-28,1.138,1.1383,1.1274,1.1286,
EUR=,2015-01-27,1.1236,1.1422,1.1223,1.1381,
EUR=,2015-01-26,1.1184,1.1295,1.1098,1.1237,
EUR=,2015-01-23,1.1365,1.1373,1.1113,1.1207,
EUR=,2015-01-22,1.1609,1.1646,1.1316,1.1365,
EUR=,2015-01-21,1.155,1.1674,1.154,1.1608,
EUR=,2015-01-20,1.1604,1.1614,1.1539,1.1549,
EUR=,2015-01-19,1.1549,1.1639,1.1544,1.1604,
EUR=,2015-01-16,1.163,1.1648,1.1459,1.1567,
EUR=,2015-01-15,1.1787,1.1793,1.1567,1.1628,
EUR=,2015-01-14,1.1772,1.1845,1.1726,1.1789,
EUR=,2015-01-13,1.1832,1.1859,1.1752,1.1772,
EUR=,2015-01-12,1.1837,1.187,1.1785,1.1833,
EUR=,2015-01-09,1.1791,1.1846,1.1761,1.1839,
EUR=,2015-01-08,1.1839,1.1847,1.1753,1.1792,
EUR=,2015-01-07,1.1889,1.1896,1.18,1.1837,
EUR=,2015-01-06,1.1932,1.1968,1.1883,1.1888,
EUR=,2015-01-05,1.2001,1.2006,1.188,1.1931,
EUR=,2015-01-02,1.2103,1.2108,1.1999,1.2,
EUR=,2015-01-01,1.2098,1.2105,1.2092,1.2102,
EUR=,2014-12-31,1.2154,1.217,1.2095,1.2097,
EUR=,2014-12-30,1.215,1.2187,1.2122,1.2156,
EUR=,2014-12-29,1.2181,1.222,1.2141,1.2151,
EUR=,2014-12-26,1.2222,1.2227,1.2167,1.2175,
EUR=,2014-12-25,1.2194,1.2254,1.2184,1.2221,
EUR=,2014-12-24,1.2171,1.222,1.2168,1.2193,
EUR=,2014-12-23,1.2229,1.2245,1.2164,1.2171,
EUR=,2014-12-22,1.2225,1.2272,1.2214,1.2229,
EUR=,2014-12-19,1.2285,1.2302,1.2219,1.2226,
EUR=,2014-12-18,1.2341,1.2352,1.2264,1.2285,
EUR=,2014-12-17,1.251,1.2515,1.232,1.2341,
EUR=,2014-12-16,1.2435,1.2569,1.2431,1.251,
EUR=,2014-12-15,1.2461,1.2484,1.2413,1.2436,
EUR=,2014-12-12,1.2411,1.2485,1.2382,1.246,
EUR=,2014-12-11,1.2446,1.2494,1.2368,1.2409,
EUR=,2014-12-10,1.2373,1.2448,1.236,1.2447,
EUR=,2014-12-09,1.2316,1.2447,1.2291,1.2374,
EUR=,2014-12-08,1.2277,1.2343,1.2245,1.2316,
EUR=,2014-12-05,1.2379,1.2393,1.2271,1.2285,
EUR=,2014-12-04,1.2311,1.2456,1.228,1.2377,
EUR=,2014-12-03,1.2381,1.239,1.2299,1.231,
EUR=,2014-12-02,1.2469,1.2476,1.2375,1.2381,
EUR=,2014-12-01,1.2455,1.2506,1.2418,1.2469,
EUR=,2014-11-28,1.2466,1.249,1.2425,1.245,
EUR=,2014-11-27,1.2505,1.2523,1.2463,1.2466,
EUR=,2014-11-26,1.2474,1.2531,1.2442,1.2505,
EUR=,2014-11-25,1.2442,1.2486,1.24,1.2474,
EUR=,2014-11-24,1.2376,1.2444,1.2357,1.2442,
EUR=,2014-11-21,1.2538,1.2568,1.2373,1.2388,
EUR=,2014-11-20,1.2553,1.2575,1.2503,1.2538,
EUR=,2014-11-19,1.2536,1.2599,1.2511,1.2553,
EUR=,2014-11-18,1.2449,1.2545,1.2441,1.2536,
EUR=,2014-11-17,1.2525,1.2577,1.2443,1.2449,
EUR=,2014-11-14,1.2475,1.2546,1.2397,1.2521,
EUR=,2014-11-13,1.2438,1.2491,1.2424,1.2475,
EUR=,2014-11-12,1.2475,1.2498,1.2417,1.2438,
EUR=,2014-11-11,1.242,1.2499,1.2393,1.2474,
EUR=,2014-11-10,1.2451,1.2509,1.2416,1.242,
EUR=,2014-11-07,1.2373,1.2469,1.2357,1.2452,
EUR=,2014-11-06,1.2485,1.2533,1.2363,1.2373,
EUR=,2014-11-05,1.2545,1.2567,1.2456,1.2485,
EUR=,2014-11-04,1.2481,1.2577,1.248,1.2544,
EUR=,2014-11-03,1.2515,1.2517,1.2441,1.2482,
EUR=,2014-10-31,1.2612,1.2617,1.2484,1.2524,
EUR=,2014-10-30,1.263,1.2639,1.2546,1.2612,
EUR=,2014-10-29,1.2733,1.277,1.2629,1.2631,
EUR=,2014-10-28,1.2698,1.2764,1.2683,1.2734,
EUR=,2014-10-27,1.2681,1.2723,1.2664,1.2697,
EUR=,2014-10-24,1.2645,1.2695,1.2633,1.267,
EUR=,2014-10-23,1.2648,1.2676,1.2612,1.2644,
EUR=,2014-10-22,1.2715,1.2739,1.2635,1.2648,
EUR=,2014-10-21,1.28,1.2839,1.2712,1.2714,
EUR=,2014-10-20,1.2757,1.2816,1.273,1.2798,
EUR=,2014-10-17,1.2809,1.2836,1.2742,1.2761,
EUR=,2014-10-16,1.2835,1.2844,1.2704,1.2807,
EUR=,2014-10-15,1.2658,1.2885,1.2623,1.2836,
EUR=,2014-10-14,1.2751,1.2768,1.2639,1.2658,
EUR=,2014-10-13,1.2636,1.2761,1.2618,1.2752,
EUR=,2014-10-10,1.269,1.2715,1.2604,1.2627,
EUR=,2014-10-09,1.2732,1.2791,1.2663,1.269,
EUR=,2014-10-08,1.2668,1.2748,1.2621,1.2733,
EUR=,2014-10-07,1.2654,1.2681,1.2582,1.2668,
EUR=,2014-10-06,1.2507,1.2674,1.2502,1.2652,
EUR=,2014-10-03,1.2667,1.2675,1.2499,1.2516,
